"","Signal_ID","Signal_PMU_ID","Signal_Index","Signal_Name_Raw","Signal_Name_Short","Signal_Name_Group","Signal_Name_Long","Signal_Type","Signal_Asset","Signal_Voltage","Signal_Circuit","Signal_Unit","Signal_Phase"
1041,"<34044-P-05>",0x84fc,"5","L230JUNGSTR__1VP","JUNGSTR","230JUNGSTR__1","Junglinster","Phasor","Line",230,"1","Voltage","Pos. Seq"
1042,"<34044-P-06>",0x84fc,"6","L230JUNGSTR__1VA","JUNGSTR","230JUNGSTR__1","Junglinster","Phasor","Line",230,"1","Voltage","Phase A"
1043,"<34044-P-07>",0x84fc,"7","L230JUNGSTR__1VB","JUNGSTR","230JUNGSTR__1","Junglinster","Phasor","Line",230,"1","Voltage","Phase B"
1044,"<34044-P-08>",0x84fc,"8","L230JUNGSTR__1VC","JUNGSTR","230JUNGSTR__1","Junglinster","Phasor","Line",230,"1","Voltage","Phase C"
1045,"<34044-P-09>",0x84fc,"9","L230IMREGY___1IP","IMREGY","230IMREGY___1","Imrehegy","Phasor","Line",230,"1","Current","Pos. Seq"
1046,"<34044-P-10>",0x84fc,"10","L230WHITEHVN_1IP","WHITEHVN","230WHITEHVN_1","Whitehavan","Phasor","Line",230,"1","Current","Pos. Seq"
1047,"<34044-P-11>",0x84fc,"11","L230JUNGSTR__1IP","JUNGSTR","230JUNGSTR__1","Junglinster","Phasor","Line",230,"1","Current","Pos. Seq"
1048,"<34044-P-12>",0x84fc,"12","L230ENERGIZE_1IP","ENERGIZE","230ENERGIZE_1","Energizer","Phasor","Line",230,"1","Current","Pos. Seq"
1049,"<34044-P-13>",0x84fc,"13","T230BANK1____1IP","BANK1","230BANK1____1","Transformer Bank #1","Phasor","Transformer",230,"1","Current","Pos. Seq"
1050,"<34044-A-01>",0x84fc,"1","A230IMREGY___1MW","IMREGY","230IMREGY___1","Imrehegy","Analog","Analog",230,"1","Power-Real",""
1051,"<34044-A-02>",0x84fc,"2","A230IMREGY___1MV","IMREGY","230IMREGY___1","Imrehegy","Analog","Analog",230,"1","Power-Reactive",""
1052,"<34044-A-03>",0x84fc,"3","A230WHITEHVN_1MW","WHITEHVN","230WHITEHVN_1","Whitehavan","Analog","Analog",230,"1","Power-Real",""
1053,"<34044-A-04>",0x84fc,"4","A230WHITEHVN_1MV","WHITEHVN","230WHITEHVN_1","Whitehavan","Analog","Analog",230,"1","Power-Reactive",""
1054,"<34044-A-05>",0x84fc,"5","A230JUNGSTR__1MW","JUNGSTR","230JUNGSTR__1","Junglinster","Analog","Analog",230,"1","Power-Real",""
1055,"<34044-A-06>",0x84fc,"6","A230JUNGSTR__1MV","JUNGSTR","230JUNGSTR__1","Junglinster","Analog","Analog",230,"1","Power-Reactive",""
1056,"<34044-A-07>",0x84fc,"7","A230ENERGIZE_1MW","ENERGIZE","230ENERGIZE_1","Energizer","Analog","Analog",230,"1","Power-Real",""
1057,"<34044-A-08>",0x84fc,"8","A230ENERGIZE_1MV","ENERGIZE","230ENERGIZE_1","Energizer","Analog","Analog",230,"1","Power-Reactive",""
1058,"<34044-A-09>",0x84fc,"9","A230BANK1____1MW","BANK1","230BANK1____1","Transformer Bank #1","Analog","Analog",230,"1","Power-Real",""
1059,"<34044-A-10>",0x84fc,"10","A230BANK1____1MV","BANK1","230BANK1____1","Transformer Bank #1","Analog","Analog",230,"1","Power-Reactive",""
1060,"<34044-F-01>",0x84fc,"1","A230FREQ_____1F_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","Frequency",""
1061,"<34044-F-02>",0x84fc,"2","A230FREQ_____1R_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","ROCOF",""
1062,"<34042-P-01>",0x84fa,"1","B500WEST_____1VP","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Pos. Seq"
1063,"<34042-P-02>",0x84fa,"2","B500WEST_____1VA","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase A"
1064,"<34042-P-03>",0x84fa,"3","B500WEST_____1VB","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase B"
1065,"<34042-P-04>",0x84fa,"4","B500WEST_____1VC","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase C"
1066,"<34042-P-05>",0x84fa,"5","L500WAUWIL___1VP","WAUWIL","500WAUWIL___1","Wauwil","Phasor","Line",500,"1","Voltage","Pos. Seq"
1067,"<34042-P-06>",0x84fa,"6","L500WAUWIL___1VA","WAUWIL","500WAUWIL___1","Wauwil","Phasor","Line",500,"1","Voltage","Phase A"
1068,"<34042-P-07>",0x84fa,"7","L500WAUWIL___1VB","WAUWIL","500WAUWIL___1","Wauwil","Phasor","Line",500,"1","Voltage","Phase B"
1069,"<34042-P-08>",0x84fa,"8","L500WAUWIL___1VC","WAUWIL","500WAUWIL___1","Wauwil","Phasor","Line",500,"1","Voltage","Phase C"
1070,"<34042-P-09>",0x84fa,"9","L500WAUWIL___1IP","WAUWIL","500WAUWIL___1","Wauwil","Phasor","Line",500,"1","Current","Pos. Seq"
1071,"<34042-P-10>",0x84fa,"10","L500JODOIGNE_1IP","JODOIGNE","500JODOIGNE_1","Jodoigne","Phasor","Line",500,"1","Current","Pos. Seq"
1072,"<34042-P-11>",0x84fa,"11","T500BANK1____1IP","BANK1","500BANK1____1","Transformer Bank #1","Phasor","Transformer",500,"1","Current","Pos. Seq"
1073,"<34042-A-01>",0x84fa,"1","A500WAUWIL___1MW","WAUWIL","500WAUWIL___1","Wauwil","Analog","Analog",500,"1","Power-Real",""
1074,"<34042-A-02>",0x84fa,"2","A500WAUWIL___1MV","WAUWIL","500WAUWIL___1","Wauwil","Analog","Analog",500,"1","Power-Reactive",""
1075,"<34042-A-03>",0x84fa,"3","A500JODOIGNE_1MW","JODOIGNE","500JODOIGNE_1","Jodoigne","Analog","Analog",500,"1","Power-Real",""
1076,"<34042-A-04>",0x84fa,"4","A500JODOIGNE_1MV","JODOIGNE","500JODOIGNE_1","Jodoigne","Analog","Analog",500,"1","Power-Reactive",""
1077,"<34042-A-05>",0x84fa,"5","A500BANK1____1MW","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Real",""
1078,"<34042-A-06>",0x84fa,"6","A500BANK1____1MV","BANK1","500BANK1____1","Transformer Bank #1","Analog","Analog",500,"1","Power-Reactive",""
1079,"<34042-F-01>",0x84fa,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
1080,"<34042-F-02>",0x84fa,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
1081,"<34100-P-01>",0x8534,"1","B500EAST_____1VP","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Pos. Seq"
1082,"<34100-P-02>",0x8534,"2","B500EAST_____1VA","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase A"
1083,"<34100-P-03>",0x8534,"3","B500EAST_____1VB","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase B"
1084,"<34100-P-04>",0x8534,"4","B500EAST_____1VC","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase C"
1085,"<34100-P-05>",0x8534,"5","B500WEST_____1VP","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Pos. Seq"
1086,"<34100-P-06>",0x8534,"6","B500WEST_____1VA","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase A"
1087,"<34100-P-07>",0x8534,"7","B500WEST_____1VB","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase B"
1088,"<34100-P-08>",0x8534,"8","B500WEST_____1VC","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase C"
1089,"<34100-P-09>",0x8534,"9","R500G1_______1IP","G1","500G1_______1","Capacitor Group #1","Phasor","Reactor",500,"1","Current","Pos. Seq"
1090,"<34100-P-10>",0x8534,"10","L500SICKLA___1IP","SICKLA","500SICKLA___1","Sickla","Phasor","Line",500,"1","Current","Pos. Seq"
1091,"<34100-P-11>",0x8534,"11","L500G_TITON__2IP","G_TITON","500G_TITON__2","Grand Titon","Phasor","Line",500,"2","Current","Pos. Seq"
1092,"<34100-P-12>",0x8534,"12","L500ECHART___1IP","ECHART","500ECHART___1","Echart","Phasor","Line",500,"1","Current","Pos. Seq"
1093,"<34100-P-13>",0x8534,"13","L500G_TITON__1IP","G_TITON","500G_TITON__1","Grand Titon","Phasor","Line",500,"1","Current","Pos. Seq"
1094,"<34100-P-14>",0x8534,"14","L500RAVELS___1IP","RAVELS","500RAVELS___1","Ravels","Phasor","Line",500,"1","Current","Pos. Seq"
1095,"<34100-A-01>",0x8534,"1","A500REACG1___1MW","REACG1","500REACG1___1","Reactor Bank #1","Analog","Analog",500,"1","Power-Real",""
1096,"<34100-A-02>",0x8534,"2","A500REACG1___1MV","REACG1","500REACG1___1","Reactor Bank #1","Analog","Analog",500,"1","Power-Reactive",""
1097,"<34100-A-03>",0x8534,"3","A500SICKLA___1MW","SICKLA","500SICKLA___1","Sickla","Analog","Analog",500,"1","Power-Real",""
1098,"<34100-A-04>",0x8534,"4","A500SICKLA___1MV","SICKLA","500SICKLA___1","Sickla","Analog","Analog",500,"1","Power-Reactive",""
1099,"<34100-A-05>",0x8534,"5","A500G_TITON__2MW","G_TITON","500G_TITON__2","Grand Titon","Analog","Analog",500,"2","Power-Real",""
1100,"<34100-A-06>",0x8534,"6","A500G_TITON__2MV","G_TITON","500G_TITON__2","Grand Titon","Analog","Analog",500,"2","Power-Reactive",""
1101,"<34100-A-07>",0x8534,"7","A500ECHART___1MW","ECHART","500ECHART___1","Echart","Analog","Analog",500,"1","Power-Real",""
1102,"<34100-A-08>",0x8534,"8","A500ECHART___1MV","ECHART","500ECHART___1","Echart","Analog","Analog",500,"1","Power-Reactive",""
1103,"<34100-A-09>",0x8534,"9","A500G_TITON__1MW","G_TITON","500G_TITON__1","Grand Titon","Analog","Analog",500,"1","Power-Real",""
1104,"<34100-A-10>",0x8534,"10","A500G_TITON__1MV","G_TITON","500G_TITON__1","Grand Titon","Analog","Analog",500,"1","Power-Reactive",""
1105,"<34100-A-11>",0x8534,"11","A500RAVELS___1MW","RAVELS","500RAVELS___1","Ravels","Analog","Analog",500,"1","Power-Real",""
1106,"<34100-A-12>",0x8534,"12","A500RAVELS___1MV","RAVELS","500RAVELS___1","Ravels","Analog","Analog",500,"1","Power-Reactive",""
1107,"<34100-F-01>",0x8534,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
1108,"<34100-F-02>",0x8534,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
1109,"<34102-P-01>",0x8536,"1","B500EAST_____1VP","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Pos. Seq"
1110,"<34102-P-02>",0x8536,"2","B500EAST_____1VA","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase A"
1111,"<34102-P-03>",0x8536,"3","B500EAST_____1VB","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase B"
1112,"<34102-P-04>",0x8536,"4","B500EAST_____1VC","EAST","500EAST_____1","E","Phasor","Bus",500,"1","Voltage","Phase C"
1113,"<34102-P-05>",0x8536,"5","B500WEST_____1VP","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Pos. Seq"
1114,"<34102-P-06>",0x8536,"6","B500WEST_____1VA","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase A"
1115,"<34102-P-07>",0x8536,"7","B500WEST_____1VB","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase B"
1116,"<34102-P-08>",0x8536,"8","B500WEST_____1VC","WEST","500WEST_____1","W","Phasor","Bus",500,"1","Voltage","Phase C"
1117,"<34102-P-09>",0x8536,"9","L500WAUWIL___1IP","WAUWIL","500WAUWIL___1","Wauwil","Phasor","Line",500,"1","Current","Pos. Seq"
1118,"<34102-P-10>",0x8536,"10","L500RAVELS___3IP","RAVELS","500RAVELS___3","Ravels","Phasor","Line",500,"3","Current","Pos. Seq"
1119,"<34102-P-11>",0x8536,"11","L500VANNES___1IP","VANNES","500VANNES___1","Vannes","Phasor","Line",500,"1","Current","Pos. Seq"
1120,"<34102-P-12>",0x8536,"12","L500RAVELS___4IP","RAVELS","500RAVELS___4","Ravels","Phasor","Line",500,"4","Current","Pos. Seq"
1121,"<34102-A-01>",0x8536,"1","A500WAUWIL___1MW","WAUWIL","500WAUWIL___1","Wauwil","Analog","Analog",500,"1","Power-Real",""
1122,"<34102-A-02>",0x8536,"2","A500WAUWIL___1MV","WAUWIL","500WAUWIL___1","Wauwil","Analog","Analog",500,"1","Power-Reactive",""
1123,"<34102-A-03>",0x8536,"3","A500RAVELS___3MW","RAVELS","500RAVELS___3","Ravels","Analog","Analog",500,"3","Power-Real",""
1124,"<34102-A-04>",0x8536,"4","A500RAVELS___3MV","RAVELS","500RAVELS___3","Ravels","Analog","Analog",500,"3","Power-Reactive",""
1125,"<34102-A-05>",0x8536,"5","A500VANNES___1MW","VANNES","500VANNES___1","Vannes","Analog","Analog",500,"1","Power-Real",""
1126,"<34102-A-06>",0x8536,"6","A500VANNES___1MV","VANNES","500VANNES___1","Vannes","Analog","Analog",500,"1","Power-Reactive",""
1127,"<34102-A-07>",0x8536,"7","A500RAVELS___4MW","RAVELS","500RAVELS___4","Ravels","Analog","Analog",500,"4","Power-Real",""
1128,"<34102-A-08>",0x8536,"8","A500RAVELS___4MV","RAVELS","500RAVELS___4","Ravels","Analog","Analog",500,"4","Power-Reactive",""
1129,"<34102-F-01>",0x8536,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
1130,"<34102-F-02>",0x8536,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
1131,"<34364-P-01>",0x863c,"1","B230EAST_____1VP","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Pos. Seq"
1132,"<34364-P-02>",0x863c,"2","B230EAST_____1VA","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase A"
1133,"<34364-P-03>",0x863c,"3","B230EAST_____1VB","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase B"
1134,"<34364-P-04>",0x863c,"4","B230EAST_____1VC","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase C"
1135,"<34364-P-05>",0x863c,"5","B230WEST_____1VP","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Pos. Seq"
1136,"<34364-P-06>",0x863c,"6","B230WEST_____1VA","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase A"
1137,"<34364-P-07>",0x863c,"7","B230WEST_____1VB","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase B"
1138,"<34364-P-08>",0x863c,"8","B230WEST_____1VC","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase C"
1139,"<34364-P-09>",0x863c,"9","L230SHEFFLD__1IP","SHEFFLD","230SHEFFLD__1","Sheffield","Phasor","Line",230,"1","Current","Pos. Seq"
1140,"<34364-P-10>",0x863c,"10","L230SHEFFLD__2IP","SHEFFLD","230SHEFFLD__2","Sheffield","Phasor","Line",230,"2","Current","Pos. Seq"
1141,"<34364-P-11>",0x863c,"11","T230BANK1____1IP","BANK1","230BANK1____1","Transformer Bank #1","Phasor","Transformer",230,"1","Current","Pos. Seq"
1142,"<34364-P-12>",0x863c,"12","C230G1_______1IP","G1","230G1_______1","Capacitor Group #1","Phasor","Capacator",230,"1","Current","Pos. Seq"
1143,"<34364-P-13>",0x863c,"13","C230G2_______1IP","G2","230G2_______1","Capacitor Group #2","Phasor","Capacator",230,"1","Current","Pos. Seq"
1144,"<34364-A-01>",0x863c,"1","A230SHEFFLD__1MW","SHEFFLD","230SHEFFLD__1","Sheffield","Analog","Analog",230,"1","Power-Real",""
1145,"<34364-A-02>",0x863c,"2","A230SHEFFLD__1MV","SHEFFLD","230SHEFFLD__1","Sheffield","Analog","Analog",230,"1","Power-Reactive",""
1146,"<34364-A-03>",0x863c,"3","A230SHEFFLD__2MW","SHEFFLD","230SHEFFLD__2","Sheffield","Analog","Analog",230,"2","Power-Real",""
1147,"<34364-A-04>",0x863c,"4","A230SHEFFLD__2MV","SHEFFLD","230SHEFFLD__2","Sheffield","Analog","Analog",230,"2","Power-Reactive",""
1148,"<34364-A-05>",0x863c,"5","A230BANK1____1MW","BANK1","230BANK1____1","Transformer Bank #1","Analog","Analog",230,"1","Power-Real",""
1149,"<34364-A-06>",0x863c,"6","A230BANK1____1MV","BANK1","230BANK1____1","Transformer Bank #1","Analog","Analog",230,"1","Power-Reactive",""
1150,"<34364-A-07>",0x863c,"7","A230CAPG1____1MW","CAPG1","230CAPG1____1","Cap Grp #01","Analog","Analog",230,"1","Power-Real",""
1151,"<34364-A-08>",0x863c,"8","A230CAPG1____1MV","CAPG1","230CAPG1____1","Cap Grp #01","Analog","Analog",230,"1","Power-Reactive",""
1152,"<34364-A-09>",0x863c,"9","A230CAPG2____1MW","CAPG2","230CAPG2____1","Cap Grp #02","Analog","Analog",230,"1","Power-Real",""
1153,"<34364-A-10>",0x863c,"10","A230CAPG2____1MV","CAPG2","230CAPG2____1","Cap Grp #02","Analog","Analog",230,"1","Power-Reactive",""
1154,"<34364-F-01>",0x863c,"1","A230FREQ_____1F_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","Frequency",""
1155,"<34364-F-02>",0x863c,"2","A230FREQ_____1R_","FREQ","230FREQ_____1","Frequency","Frequency","Analog",230,"1","ROCOF",""
1156,"<34060-P-01>",0x850c,"1","L500GRIMMA___1VP","GRIMMA","500GRIMMA___1","Grimma","Phasor","Line",500,"1","Voltage","Pos. Seq"
1157,"<34060-P-02>",0x850c,"2","L500GRIMMA___1VA","GRIMMA","500GRIMMA___1","Grimma","Phasor","Line",500,"1","Voltage","Phase A"
1158,"<34060-P-03>",0x850c,"3","L500GRIMMA___1VB","GRIMMA","500GRIMMA___1","Grimma","Phasor","Line",500,"1","Voltage","Phase B"
1159,"<34060-P-04>",0x850c,"4","L500GRIMMA___1VC","GRIMMA","500GRIMMA___1","Grimma","Phasor","Line",500,"1","Voltage","Phase C"
1160,"<34060-P-05>",0x850c,"5","L500HEMER____1VP","HEMER","500HEMER____1","Hemer","Phasor","Line",500,"1","Voltage","Pos. Seq"
1161,"<34060-P-06>",0x850c,"6","L500HEMER____1VA","HEMER","500HEMER____1","Hemer","Phasor","Line",500,"1","Voltage","Phase A"
1162,"<34060-P-07>",0x850c,"7","L500HEMER____1VB","HEMER","500HEMER____1","Hemer","Phasor","Line",500,"1","Voltage","Phase B"
1163,"<34060-P-08>",0x850c,"8","L500HEMER____1VC","HEMER","500HEMER____1","Hemer","Phasor","Line",500,"1","Voltage","Phase C"
1164,"<34060-P-09>",0x850c,"9","L500MALINOVO_1IP","MALINOVO","500MALINOVO_1","Malinovo","Phasor","Line",500,"1","Current","Pos. Seq"
1165,"<34060-P-10>",0x850c,"10","L500GRIMMA___1IP","GRIMMA","500GRIMMA___1","Grimma","Phasor","Line",500,"1","Current","Pos. Seq"
1166,"<34060-P-11>",0x850c,"11","L500HEMER____1IP","HEMER","500HEMER____1","Hemer","Phasor","Line",500,"1","Current","Pos. Seq"
1167,"<34060-A-01>",0x850c,"1","A500MALINOVO_1MW","MALINOVO","500MALINOVO_1","Malinovo","Analog","Analog",500,"1","Power-Real",""
1168,"<34060-A-02>",0x850c,"2","A500MALINOVO_1MV","MALINOVO","500MALINOVO_1","Malinovo","Analog","Analog",500,"1","Power-Reactive",""
1169,"<34060-A-03>",0x850c,"3","A500GRIMMA___1MW","GRIMMA","500GRIMMA___1","Grimma","Analog","Analog",500,"1","Power-Real",""
1170,"<34060-A-04>",0x850c,"4","A500GRIMMA___1MV","GRIMMA","500GRIMMA___1","Grimma","Analog","Analog",500,"1","Power-Reactive",""
1171,"<34060-A-05>",0x850c,"5","A500HEMER____1MW","HEMER","500HEMER____1","Hemer","Analog","Analog",500,"1","Power-Real",""
1172,"<34060-A-06>",0x850c,"6","A500HEMER____1MV","HEMER","500HEMER____1","Hemer","Analog","Analog",500,"1","Power-Reactive",""
1173,"<34060-F-01>",0x850c,"1","A500FREQ_____1F_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","Frequency",""
1174,"<34060-F-02>",0x850c,"2","A500FREQ_____1R_","FREQ","500FREQ_____1","Frequency","Frequency","Analog",500,"1","ROCOF",""
1175,"<34014-P-01>",0x84de,"1","B230WEST_____1VP","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Pos. Seq"
1176,"<34014-P-02>",0x84de,"2","B230WEST_____1VA","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase A"
1177,"<34014-P-03>",0x84de,"3","B230WEST_____1VB","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase B"
1178,"<34014-P-04>",0x84de,"4","B230WEST_____1VC","WEST","230WEST_____1","W","Phasor","Bus",230,"1","Voltage","Phase C"
1179,"<34014-P-05>",0x84de,"5","B230EAST_____1VP","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Pos. Seq"
1180,"<34014-P-06>",0x84de,"6","B230EAST_____1VA","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase A"
1181,"<34014-P-07>",0x84de,"7","B230EAST_____1VB","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase B"
1182,"<34014-P-08>",0x84de,"8","B230EAST_____1VC","EAST","230EAST_____1","E","Phasor","Bus",230,"1","Voltage","Phase C"
1183,"<34014-P-09>",0x84de,"9","L230BLGRADE__1IP","BLGRADE","230BLGRADE__1","Belgrade","Phasor","Line",230,"1","Current","Pos. Seq"
1184,"<34014-P-10>",0x84de,"10","L230N_BONN___1IP","N_BONN","230N_BONN___1","N. Bonn","Phasor","Line",230,"1","Current","Pos. Seq"
1185,"<34014-P-11>",0x84de,"11","L230N_BONN___2IP","N_BONN","230N_BONN___2","N. Bonn","Phasor","Line",230,"2","Current","Pos. Seq"
1186,"<34014-P-12>",0x84de,"12","L230BUS TIE__1IP","BUS TIE","230BUS TIE__1","Bus Tie","Phasor","Line",230,"1","Current","Pos. Seq"
1187,"<34014-P-13>",0x84de,"13","L230BUS TIE__2IP","BUS TIE","230BUS TIE__2","Bus Tie","Phasor","Line",230,"2","Current","Pos. Seq"
1188,"<34014-P-14>",0x84de,"14","T230BANK8____1IP","BANK8","230BANK8____1","Transformer Bank #8","Phasor","Transformer",230,"1","Current","Pos. Seq"
1189,"<34014-A-01>",0x84de,"1","A230BLGRADE__1MW","BLGRADE","230BLGRADE__1","Belgrade","Analog","Analog",230,"1","Power-Real",""
